34,258,0.7273802
35,313,0.8493212
35,288,0.78060645
35,258,0.71918464
35,294,0.70019317
35,50,0.54848146
36,313,0.8023957
36,300,0.774552
36,258,0.7233875
36,50,0.59893376
36,100,0.58463573
37,181,0.79592776
37,222,0.6944751
37,258,0.6798604
37,117,0.6423348
37,100,0.6388437
38,300,0.96021456
38,181,0.88972
38,258,0.84094834
38,50,0.8334535
38,100,0.7041222
39,286,0.80565774
39,300,0.8022307
39,258,0.7218877
39,50,0.54305685
39,100,0.5352485
40,286,0.85005295
40,313,0.789263
40,300,0.7162431
40,258,0.6935991
40,100,0.5870107
41,127,0.77390325
41,98,0.76342887
41,174,0.74812186
41,100,0.72454745
41,204,0.6352499
42,222,0.82540584
42,117,0.7774119
42,210,0.7156891
42,100,0.7094047
42,127,0.67721456
43,181,0.96912
43,50,0.92746896
43,1,0.88729197
43,237,0.8510236
43,117,0.81046516
44,174,0.9074204
44,98,0.886056
44,127,0.8309453
44,204,0.82054704
44,210,0.7353027
45,288,0.8024684
45,237,0.774384
45,258,0.7233489
45,300,0.689008
45,294,0.67980963
46,313,0.7314332
46,288,0.7272302
46,258,0.69827247
46,300,0.6944631
46,294,0.57875735
47,286,0.84915966
47,313,0.83086723
47,302,0.7794711
47,300,0.77823806
47,288,0.75280744
48,127,0.7478458
48,318,0.73460174
48,174,0.7149554
48,100,0.67900354
48,50,0.6663644
49,127,0.8899732
49,100,0.87899095
49,181,0.7963759
49,50,0.76204365
49,258,0.6722376
50,286,0.83728665
50,100,0.7321249
50,258,0.724375
50,313,0.71272075
50,300,0.64916086
51,127,0.6777005
51,100,0.66238016
51,174,0.63273484
51,258,0.6312868
51,222,0.5384519
52,181,0.8950463
52,50,0.82864475
52,288,0.7709966
52,300,0.60009557
52,294,0.55826944
53,181,0.84340405
53,237,0.7404173
53,258,0.70027584
53,300,0.6319489
53,294,0.60985506
54,258,0.7707211
54,313,0.75114006
54,300,0.74724376
54,50,0.7093097
54,294,0.69214386
55,100,0.6520799
55,127,0.6430252
55,258,0.63354695
55,222,0.567564
55,237,0.5402029
56,181,0.8914796
56,174,0.84854764
56,172,0.8399283
56,222,0.8354652
56,100,0.70402926
57,237,0.8313285
57,222,0.8250391
57,294,0.7764581
57,300,0.7732184
57,313,0.7101837
58,100,0.9600004
58,181,0.88167
58,50,0.8629087
58,318,0.8476308
58,258,0.70355064
59,318,1.2118403
59,100,1.1706123
59,172,1.1031607
59,204,1.1031299
59,50,1.0951991
60,318,1.0639509
60,191,1.0173227
60,56,0.98640525
60,172,0.9677373
60,100,0.8871193
61,313,0.8087383
61,286,0.75156593
61,288,0.7342334
61,294,0.65395033
61,50,0.5460866
62,100,0.9846191
62,181,0.92592824
62,318,0.840074
62,204,0.7750637
62,258,0.70442456
63,100,0.8445984
63,258,0.6922798
63,288,0.6783079
63,313,0.61314154
63,300,0.55554605
64,181,0.8537436
64,56,0.82771724
64,318,0.8255797
64,204,0.80357236
64,100,0.79943633
65,181,0.79925007
65,174,0.75426716
65,100,0.72727484
65,127,0.72378075
65,222,0.6618608
66,100,0.8051192
66,181,0.79183555
66,288,0.7716341
66,258,0.71978796
66,313,0.6533568
67,288,0.74812645
67,50,0.7189389
67,258,0.68474835
67,300,0.6067157
67,294,0.5715766
68,100,0.8398072
68,50,0.7160553
68,288,0.70594984
68,313,0.63480175
68,300,0.59772754
69,100,0.8342845
69,127,0.8091646
69,258,0.73593783
69,313,0.6759941
69,300,0.61181414
70,50,0.73419183
70,127,0.6544821
70,318,0.6506603
70,100,0.64043325
70,117,0.5251492
71,127,0.7840776
71,50,0.7021597
71,258,0.6338429
71,313,0.61353785
71,302,0.60327005
72,181,0.9068109
72,127,0.903191
72,100,0.9021138
72,50,0.87841225
72,258,0.712957
73,127,0.851382
73,100,0.8098276
73,50,0.70739686
73,174,0.6454621
73,258,0.6218552
74,286,0.82620925
74,288,0.8252139
74,300,0.7802792
74,100,0.64106804
74,50,0.6098194
75,100,0.88190246
75,181,0.8796775
75,50,0.8090251
75,258,0.7310466
75,300,0.63788944
76,127,0.8921567
76,100,0.8762322
76,50,0.75472724
76,258,0.6890534
76,313,0.63908905
77,127,0.83622676
77,100,0.8085909
77,181,0.7956238
77,50,0.7673577
77,174,0.7242924
78,258,0.6959285
78,313,0.6796623
78,300,0.6581177
78,50,0.645555
78,294,0.5770267
79,286,0.91947144
79,100,0.8331414
79,302,0.7637171
79,313,0.7179111
79,300,0.64937246
80,127,0.72477156
80,181,0.6881962
80,313,0.67110026
80,50,0.66096556
80,258,0.64920276
81,100,0.87566215
81,50,0.78000134
81,288,0.72251976
81,258,0.68986106
81,300,0.5664848
82,127,0.857568
82,98,0.7975852
82,174,0.7953876
82,56,0.73732805
82,191,0.7281392
83,181,0.85095555
83,222,0.8178292
83,117,0.79391783
83,50,0.7914906
83,100,0.6613127
84,181,0.9404225
84,50,0.87507236
84,288,0.8648345
84,313,0.7508284
84,294,0.73908454
85,318,1.0559481
85,56,0.9558145
85,89,0.8900726
85,100,0.88909537
85,480,0.86112744
86,286,0.81150115
86,313,0.8088098
86,300,0.7686432
86,258,0.70265174
86,100,0.5481194
87,1,0.8719241
87,98,0.83952093
87,117,0.8266771
87,210,0.7998632
87,318,0.74729437
88,313,0.80749506
88,300,0.76455176
88,288,0.7122454
88,258,0.69065
88,100,0.53229636
89,288,0.77901846
89,258,0.75530505
89,313,0.6900133
89,300,0.6759857
89,294,0.6152865
90,483,1.0467827
90,197,1.0266985
90,191,1.0123252
90,180,0.99754107
90,100,0.9535496
91,174,0.6854564
91,181,0.65623605
91,318,0.63954705
91,258,0.6152578
91,100,0.57427275
92,181,0.9862024
92,127,0.95729655
92,98,0.9174071
92,172,0.86240804
92,318,0.84584177
93,100,0.77515984
93,127,0.73400044
93,50,0.6644891
93,258,0.62934804
93,313,0.57718945
94,174,1.1006043
94,168,1.059751
94,100,1.0592973
94,89,1.02996
94,50,1.0231662
95,174,1.0318662
95,172,0.98647803
95,204,0.9614626
95,318,0.96113914
95,191,0.9273796
96,50,0.70758075
96,100,0.6992852
96,172,0.6703894
96,191,0.62675464
96,204,0.6265991
97,174,0.7882795
97,127,0.7806222
97,318,0.75098014
97,50,0.7474937
97,100,0.7423881
98,127,0.71836233
98,100,0.69405466
98,181,0.6883789
98,50,0.67198616
98,258,0.60912555
99,288,0.91962636
99,181,0.91657996
99,50,0.83628
99,237,0.80543375
99,258,0.79869425
100,313,0.91137
100,286,0.8093453
100,288,0.78278166
100,302,0.76221514
100,100,0.42223158
101,50,0.71771544
101,237,0.7068402
101,258,0.7043378
101,300,0.6832591
101,294,0.6701519
102,313,0.71384746
102,181,0.6965689
102,50,0.66229707
102,127,0.6231067
102,100,0.60597163
103,288,0.6748353
103,258,0.63513577
103,100,0.6346677
103,50,0.6207788
103,300,0.61804575
104,286,0.8002795
104,288,0.7956663
104,258,0.749854
104,300,0.74013793
104,294,0.6491332
105,286,0.784969
105,300,0.7202537
105,258,0.68458325
105,294,0.57871145
105,100,0.5258799
106,100,0.82404065
106,127,0.81612617
106,181,0.7896412
106,50,0.7607307
106,258,0.68021137
107,286,0.78715485
107,313,0.755654
107,300,0.69207406
107,258,0.6807518
107,100,0.58327407
108,100,0.75779444
108,258,0.6920191
108,50,0.68100613
108,313,0.6608198
108,300,0.6245789
109,117,0.90547025
109,1,0.8957793
109,204,0.8648998
109,237,0.84661657
109,100,0.7610038
110,181,0.77665454
110,50,0.73157907
110,127,0.59075123
110,100,0.5776608
110,237,0.5472257
111,313,0.8346858
111,300,0.7884979
111,288,0.7425305
111,294,0.63693315
111,100,0.53568774
112,300,0.98019826
112,286,0.88556564
112,288,0.8769236
112,294,0.8171148
112,258,0.8019788
113,288,0.85021526
113,286,0.82761985
113,313,0.80851567
113,300,0.7977108
113,294,0.70447254
114,127,0.6943716
114,181,0.6458104
114,100,0.64570427
114,50,0.63029766
114,174,0.62861824
115,127,0.9434895
115,181,0.8796971
115,50,0.8340452
115,258,0.70803434
115,313,0.60035133
116,286,0.8743796
116,100,0.81845194
116,302,0.7774565
116,313,0.7704341
116,50,0.7408767
117,181,0.82581675
117,50,0.76742625
117,100,0.7396698
117,127,0.7269589
117,258,0.689682
118,127,0.92154366
118,181,0.8569425
118,50,0.82536924
118,174,0.77792656
118,318,0.7607952
119,100,0.9590308
119,258,0.91927016
119,313,0.8736038
119,237,0.8694693
119,294,0.8366303
120,100,0.7662773
120,288,0.70870984
120,300,0.63618594
120,313,0.6315651
120,294,0.5714845
121,181,0.77231276
121,258,0.6954401
121,9,0.6798489
121,288,0.6717096
121,300,0.58436674
122,100,0.7477726
122,181,0.72745144
122,50,0.72033834
122,174,0.7013841
122,258,0.6488896
123,127,0.8098402
123,302,0.6897907
123,50,0.6832935
123,313,0.63421077
123,258,0.62875074
124,181,0.70969963
124,127,0.6799942
124,100,0.67362356
124,50,0.66668427
124,258,0.6184775
125,174,0.79894423
125,50,0.78185564
125,127,0.682874
125,1,0.6771326
125,100,0.66899025
126,313,0.9393849
126,286,0.8985637
126,288,0.81933236
126,258,0.77679247
126,294,0.736425
127,288,0.76957273
127,300,0.74814916
127,294,0.6709371
127,181,0.6652884
127,100,0.5428248
128,174,0.8721064
128,50,0.83141816
128,318,0.7995963
128,127,0.7884118
128,100,0.77862173
129,313,0.7761045
129,300,0.7108937
129,288,0.6938094
129,258,0.68955064
129,100,0.59294844
130,288,1.2836602
130,222,1.1432264
130,50,1.1008772
130,100,0.96574765
130,127,0.9192282
131,286,0.8726382
131,100,0.8600696
131,302,0.711645
131,258,0.70948416
131,313,0.64848995
132,286,0.719473
132,50,0.6679346
132,302,0.61085975
132,258,0.60737795
132,313,0.5867857
133,313,0.9026402
133,286,0.86467904
133,300,0.8470463
133,302,0.8190156
133,258,0.7417652
134,313,0.81757325
134,300,0.8159129
134,288,0.7765285
134,258,0.70723146
134,50,0.567142
135,181,0.7085344
135,50,0.66632956
135,127,0.6648435
135,258,0.6585695
135,100,0.6481835
136,100,0.8558954
136,50,0.6942746
136,302,0.63233614
136,313,0.58613837
136,300,0.50449467
137,300,0.77484035
137,294,0.75182426
137,50,0.7324735
137,258,0.7266382
137,237,0.6448242
138,127,0.8627387
138,100,0.85497975
138,181,0.8039032
138,50,0.7794242
138,174,0.68275446
139,286,0.83243376
139,258,0.7226425
139,50,0.6839695
139,313,0.66408396
139,300,0.6058749
140,313,0.7829913
140,300,0.72128683
140,288,0.6862466
140,258,0.6783536
140,100,0.5526832
141,288,1.0080212
141,237,0.92056584
141,300,0.8978661
141,258,0.8722633
141,50,0.8512016
142,127,0.749188
142,100,0.73742837
142,50,0.66647905
142,258,0.6503773
142,313,0.6314298
143,300,0.8218038
143,286,0.71334153
143,302,0.693851
143,294,0.6864548
143,258,0.68500745
144,181,0.99714893
144,50,0.978171
144,7,0.9407722
144,191,0.8739146
144,313,0.73054683
145,288,1.0935239
145,50,0.9676921
145,258,0.9513797
145,300,0.9342511
145,100,0.9159289
146,313,0.87483054
146,286,0.8597798
146,300,0.8248821
146,302,0.8047455
146,288,0.77269566
147,300,0.804884
147,288,0.7405047
147,258,0.71810097
147,294,0.6410752
147,100,0.53154564
148,98,0.7635095
148,127,0.74771506
148,100,0.7175447
148,318,0.71561956
148,204,0.67658174
149,269,0.817876
149,288,0.71329623
149,300,0.70942265
149,258,0.6940727
149,100,0.5621161
150,100,0.757378
150,258,0.69884413
150,50,0.650907
150,313,0.64894134
150,300,0.61876404
151,318,1.0908794
151,191,1.033262
151,100,1.0146272
151,197,0.9983176
151,180,0.99384516
152,181,0.963677
152,222,0.9302272
152,50,0.91389644
152,174,0.84912235
152,100,0.78682
153,181,0.6718525
153,313,0.63912016
153,50,0.63333005
153,127,0.6097464
153,100,0.6000147
154,127,0.7968828
154,100,0.7515807
154,181,0.70766014
154,50,0.69543946
154,318,0.69094616
155,286,0.7640582
155,313,0.7393286
155,258,0.65790886
155,100,0.58494693
155,50,0.56712466
156,127,0.7597877
156,181,0.69501376
156,50,0.68013906
156,313,0.63663995
156,258,0.6161727
157,288,0.79092187
157,258,0.7396418
157,127,0.73065674
157,300,0.6853639
157,294,0.6205331
158,100,1.0770929
158,181,1.058351
158,127,1.0468398
158,50,1.0065684
158,258,0.8233145
159,288,1.0147349
159,258,0.88902485
159,300,0.8840578
159,50,0.8534197
159,313,0.7940026
160,9,0.98566175
160,181,0.95396036
160,50,0.90098876
160,258,0.7313354
160,313,0.5414642
161,313,0.73100054
161,286,0.6829353
161,258,0.6449591
161,50,0.5797192
161,127,0.5754958
162,100,0.7947771
162,181,0.794369
162,50,0.73347855
162,258,0.6793858
162,300,0.58334655
163,313,0.7277048
163,286,0.69792354
163,127,0.5581805
163,50,0.54826903
163,100,0.53268015
164,288,0.93840235
164,300,0.8695398
164,294,0.84536976
164,313,0.8002875
164,50,0.7632813
165,181,0.7232963
165,313,0.6905623
165,50,0.6889576
165,100,0.677917
165,258,0.6590247
166,300,0.7448211
166,288,0.71558017
166,258,0.66688657
166,50,0.5303493
166,100,0.495385
167,127,0.80399793
167,100,0.75480986
167,174,0.71812385
167,50,0.711718
167,191,0.6834296
168,288,0.868185
168,100,0.8080788
168,258,0.77678126
168,237,0.774388
168,50,0.77310395
169,286,0.731601
169,313,0.7310126
169,127,0.6240448
169,181,0.61520666
169,100,0.58875155
170,313,0.8419956
170,288,0.7647942
170,286,0.7279821
170,294,0.7056633
170,258,0.70005107
171,313,0.8729935
171,286,0.8605674
171,302,0.8177767
171,300,0.8087952
171,288,0.7563155
172,127,0.73119175
172,100,0.72362775
172,50,0.6438504
172,258,0.61789656
172,313,0.6116222
173,313,1.0028965
173,286,0.9951464
173,300,0.96242297
173,288,0.8674667
173,294,0.77231216
174,181,1.0549095
174,1,0.9861304
174,237,0.9507578
174,127,0.9346094
174,258,0.90722847
175,181,0.73135024
175,127,0.7019156
175,174,0.69283664
175,100,0.6780113
175,318,0.6327244
176,288,0.85799766
176,258,0.80924374
176,313,0.70827276
176,300,0.66460216
176,294,0.5991685
177,100,0.81554496
177,56,0.7880517
177,318,0.75399554
177,191,0.6960668
177,258,0.67117345
178,181,1.0889031
178,117,1.0089321
178,204,0.9377197
178,210,0.9032511
178,258,0.88711786
179,286,0.81542623
179,258,0.7553816
179,294,0.7175774
179,50,0.5650742
179,100,0.53579175
180,181,0.7876568
180,50,0.7490935
180,127,0.7101279
180,100,0.7071496
180,174,0.705061
181,288,0.79081744
181,300,0.7378284
181,258,0.72357607
181,50,0.7184832
181,294,0.6973554
182,100,0.75962937
182,127,0.72108614
182,288,0.6495613
182,258,0.6459602
182,300,0.5848008
183,181,0.7409181
183,50,0.70291597
183,258,0.65589243
183,127,0.6383302
183,100,0.63635385
184,100,1.0549436
184,98,0.9780965
184,191,0.9393026
184,174,0.92642355
184,180,0.9036303
185,100,0.78611046
185,127,0.77076083
185,313,0.68557805
185,288,0.6760673
185,300,0.6145876
186,300,0.84334826
186,181,0.7865316
186,258,0.76826465
186,50,0.72478235
186,100,0.6419427
187,127,0.7933018
187,318,0.78307194
187,174,0.77271694
187,100,0.7455707
187,50,0.7169037
188,181,0.84060234
188,127,0.74917215
188,222,0.7072228
188,1,0.70517963
188,258,0.6873643
189,483,0.9950241
189,100,0.97852355
189,174,0.9739792
189,56,0.9704736
189,197,0.944294
190,258,0.7462978
190,286,0.7435035
190,300,0.73112375
190,50,0.6830403
190,294,0.6725248
191,313,0.85958767
191,286,0.8307097
191,302,0.7867467
191,288,0.7385429
191,258,0.7055908
192,288,0.7038541
192,258,0.69031763
192,313,0.5972231
192,300,0.56517977
192,294,0.49666324
193,288,0.7967878
193,258,0.75443923
193,50,0.73784626
193,100,0.7213829
193,127,0.71149397
194,98,0.83642274
194,127,0.8035714
194,56,0.7755199
194,191,0.7729854
194,50,0.7503435
195,100,0.7434999
195,181,0.7229306
195,50,0.7004867
195,258,0.67149466
195,302,0.6654159
196,100,0.75721514
196,127,0.7303625
196,50,0.6669159
196,258,0.6607645
196,313,0.6292735
197,181,0.7056395
197,258,0.67408586
197,222,0.5715251
197,127,0.54461926
197,100,0.5276365
198,100,0.81447434
198,174,0.78879285
198,318,0.74843943
198,172,0.7169849
198,204,0.698726
199,100,0.85466033
199,286,0.8104325
199,50,0.69712394
199,258,0.6873116
199,302,0.6579958
200,174,0.90740496
200,181,0.89730054
200,50,0.8526459
200,222,0.84530294
200,100,0.69230694
201,100,0.9885955
201,98,0.94156504
201,56,0.93049884
201,174,0.8914844
201,50,0.8794223
202,313,0.6771638
202,300,0.6107848
202,127,0.59868443
202,50,0.58594674
202,100,0.5850472
203,258,0.67263615
203,50,0.658203
203,313,0.6349976
203,300,0.6238228
203,294,0.5633217
204,286,0.86373675
204,313,0.7803796
204,302,0.77778465
204,258,0.7071125
204,100,0.6650948
205,313,0.78525805
205,286,0.74934655
205,300,0.7474847
205,288,0.7166434
205,258,0.6801021
206,313,0.8193214
206,286,0.77910334
206,300,0.7692975
206,288,0.73173815
206,258,0.6916202
207,181,0.80346954
207,100,0.7959554
207,50,0.7887127
207,174,0.7868196
207,318,0.7583334
208,181,0.6408715
208,258,0.6305612
208,50,0.6098065
208,127,0.53890884
208,100,0.5307187
209,100,0.7983321
209,50,0.6795235
209,258,0.65575707
209,313,0.58798826
209,300,0.5368507
210,50,0.7769226
210,318,0.7613512
210,127,0.7557139
210,204,0.7316756
210,100,0.7208542
211,181,0.64350355
211,127,0.6388575
211,50,0.6248323
211,100,0.616014
211,258,0.5977844
212,127,0.728127
212,100,0.69938046
212,50,0.65380186
212,174,0.59218746
212,258,0.5844259
213,100,0.9668506
213,50,0.92721385
213,174,0.8939819
213,318,0.8392919
213,204,0.8105665
214,56,0.79296243
214,50,0.77059335
214,483,0.72790325
214,197,0.6600019
214,194,0.5885207
215,318,0.70252347
215,204,0.67695767
215,100,0.660324
215,210,0.5993652
215,222,0.5726683
216,181,0.9559605
216,127,0.94856155
216,174,0.8294199
216,222,0.80135256
216,258,0.72959465
217,181,0.73935837
217,50,0.68543094
217,258,0.66002744
217,100,0.59714526
217,127,0.5948079
218,127,0.73549515
218,100,0.6961562
218,50,0.6541463
218,174,0.62244236
218,318,0.61375487
219,286,0.79996604
219,127,0.732424
219,313,0.71421045
219,100,0.70859367
219,50,0.6520209
220,286,0.7924912
220,313,0.78059465
220,288,0.7150541
220,258,0.68972796
220,100,0.5617656
221,100,0.86637414
221,127,0.83796936
221,222,0.79316086
221,237,0.79250914
221,258,0.76269764
222,172,0.95890605
222,222,0.9157413
222,204,0.912281
222,1,0.8812472
222,210,0.87182033
223,288,0.87509197
223,300,0.87207687
223,294,0.828906
223,258,0.7614488
223,50,0.69039446
224,181,0.7651034
224,50,0.7282704
224,258,0.7247618
224,127,0.60869956
224,100,0.60351074
225,127,0.68042916
225,50,0.6243207
225,100,0.6215643
225,174,0.6098022
225,258,0.59991604
226,100,0.8609718
226,127,0.8485115
226,181,0.81054324
226,50,0.7699936
226,258,0.6734056
227,286,0.8745852
227,258,0.705225
227,302,0.67244345
227,313,0.570749
227,300,0.5055578
228,313,0.7108003
228,258,0.65300184
228,100,0.59691495
228,127,0.59174335
228,50,0.58385634
229,286,0.8901782
229,313,0.8636324
229,302,0.83075243
229,300,0.7936841
229,258,0.7353765
230,181,0.80137897
230,50,0.77148855
230,172,0.76614726
230,222,0.7070504
230,210,0.67733586
231,288,0.6780175
231,313,0.66280705
231,258,0.6507099
231,100,0.6505432
231,294,0.5663123
232,127,0.815231
232,181,0.7159969
232,313,0.6413342
232,258,0.63669956
232,174,0.62506115
233,98,0.86900854
233,174,0.86208737
233,191,0.8178751
233,56,0.8042095
233,50,0.79765207
234,318,1.0930191
234,191,1.0281681
234,180,1.0093402
234,174,0.9768375
234,50,0.8812724
235,127,0.86963797
235,100,0.8116157
235,181,0.7284298
235,174,0.69771445
235,258,0.66722924
236,50,0.74986714
236,174,0.7292008
236,100,0.7249902
236,258,0.66737175
236,1,0.60288274
237,98,0.77960116
237,318,0.7782756
237,100,0.7663384
237,191,0.7200944
237,50,0.70938545
238,288,0.7337001
238,300,0.6926814
238,258,0.6905854
238,50,0.6578137
238,294,0.61478716
239,127,1.0108824
239,100,0.9466036
239,318,0.91626453
239,191,0.84650606
239,197,0.81493753
240,313,0.8570395
240,300,0.8067653
240,288,0.7696988
240,258,0.7275971
240,100,0.5271037
241,313,0.7913905
241,258,0.70226455
241,294,0.6238144
241,100,0.56433207
241,50,0.56127256
242,288,0.6841502
242,258,0.6763496
242,313,0.6631723
242,50,0.6472008
242,300,0.6459596
243,100,0.8348736
243,127,0.82205147
243,50,0.72133154
243,258,0.6334735
243,313,0.5872467
244,181,1.0179783
244,100,0.9757345
244,174,0.9600303
244,127,0.958883
244,204,0.8975329
245,288,0.78773963
245,313,0.74626875
245,294,0.6981849
245,50,0.65436554
245,100,0.6379366
246,127,0.8066281
246,100,0.7989519
246,174,0.735098
246,258,0.6770615
246,318,0.6668874
247,288,0.70759153
247,313,0.6869032
247,100,0.66962075
247,50,0.6504276
247,300,0.643979
248,181,0.6860624
248,127,0.6429807
248,100,0.62610465
248,313,0.62050074
248,258,0.60480523
249,100,1.0008818
249,127,0.99521106
249,181,0.9686091
249,98,0.88397
249,174,0.86590564
250,127,0.8645446
250,1,0.7252669
250,237,0.7098677
250,300,0.6287434
250,294,0.57238847
251,181,0.82496345
251,100,0.82371974
251,50,0.76925886
251,288,0.7249811
251,258,0.69402695
252,100,0.90752476
252,50,0.7239764
252,258,0.70558995
252,313,0.59662104
252,300,0.5307721
253,181,0.8129366
253,50,0.785935
253,127,0.75609565
253,174,0.75339127
253,258,0.7237744
254,174,0.76094663
254,50,0.7162353
254,127,0.62185836
254,222,0.6149554
254,100,0.6025755
255,288,0.8403748
255,300,0.7725872
255,258,0.7470875
255,50,0.65026146
255,100,0.645437
256,121,1.2456621
256,181,1.1297019
256,300,1.0588901
256,237,1.0432853
256,258,0.97523415
257,100,0.8985145
257,127,0.87486595
257,302,0.75424695
257,50,0.6961245
257,258,0.69340426
258,313,0.7768175
258,288,0.70866984
258,258,0.6734558
258,50,0.55438215
258,100,0.5291831
259,100,0.797303
259,127,0.7818591
259,50,0.77131635
259,258,0.72205955
259,313,0.6923425
260,313,0.86810356
260,300,0.8431336
260,288,0.8064884
260,258,0.7435009
260,294,0.70530623
261,313,0.80993843
261,294,0.72625744
261,286,0.7237787
261,258,0.7199205
261,50,0.57561517
262,181,0.7981303
262,50,0.77401596
262,174,0.76224285
262,127,0.74755377
262,100,0.7367492
263,318,0.8262155
263,172,0.81422925
263,191,0.78323555
263,56,0.76402265
263,127,0.7619733
264,127,1.0032303
264,181,0.8896467
264,50,0.8605703
264,174,0.7519851
264,258,0.7384229
265,181,0.8360126
265,258,0.75048536
265,50,0.7495432
265,300,0.7064927
265,313,0.6630371
266,127,0.7764041
266,258,0.67365474
266,302,0.64465284
266,313,0.62086934
266,300,0.5613956
267,172,1.0129511
267,204,0.9675118
267,318,0.9095134
267,50,0.90509254
267,191,0.87715614
268,100,0.88714296
268,181,0.8567103
268,98,0.8229693
268,318,0.767987
268,204,0.69645226
269,127,1.0323457
269,100,0.9645194
269,180,0.87479246
269,174,0.86105365
269,50,0.8215282
270,181,1.0260007
270,100,1.0153688
270,127,0.9881641
270,258,0.8784582
270,313,0.8108522
271,318,1.0010445
271,483,0.95294607
271,191,0.95073307
271,180,0.9031789
271,50,0.8329695
272,318,0.763512
272,127,0.7591854
272,172,0.7210023
272,191,0.71362936
272,100,0.7005389
273,313,0.8515666
273,286,0.8216262
273,302,0.7822363
273,258,0.70912594
273,100,0.50825274
274,181,0.9028889
274,50,0.83078414
274,288,0.8291398
274,294,0.7039491
274,313,0.6882476
275,258,0.6651209
275,100,0.6556928
275,127,0.65350163
275,222,0.5763413
275,237,0.53824496
276,181,1.1444736
276,127,1.1208714
276,318,1.0112106
276,204,1.0052392
276,210,0.9182162
277,288,0.7897026
277,50,0.78770113
277,300,0.6093721
277,313,0.6001325
277,294,0.5869308
278,300,0.72591114
278,302,0.69736373
278,258,0.6809362
278,100,0.5566024
278,50,0.548224
279,181,1.1706518
279,50,1.1212039
279,127,1.0796705
279,258,1.0437095
279,174,1.0366229
280,181,1.0234249
280,222,0.96869123
280,50,0.9686702
280,174,0.928929
280,100,0.8470167
281,313,0.86601335
281,286,0.77400106
281,258,0.7227202
281,294,0.7123315
281,50,0.5300071
282,286,0.782918
282,313,0.767582
282,300,0.71552783
